Cidade,Faixa_Etaria,Genero,KPI_Volume_Demanda,KPI_Taxa_Conversao,KPI_Score_Propensao
SANDOVALINA,61-70 ANOS,FEMININO,3.0,0.075,0.0588
SANDOVALINA,61-70 ANOS,MASCULINO,0.0,0.0,0.0113
SANDOVALINA,71-80 ANOS,FEMININO,0.0,0.0,0.0037
SANDOVALINA,71-80 ANOS,MASCULINO,1.0,0.0238,0.0212
SANDOVALINA,81-90 ANOS,FEMININO,0.0,0.0,0.0
SANDOVALINA,81-90 ANOS,MASCULINO,0.0,0.0,0.0044
SANDOVALINA,91-100 ANOS,MASCULINO,0.0,0.0,0.0
SANTA ADELIA,101-120 ANOS,MASCULINO,0.0,0.0,0.0
SANTA ADELIA,18-21 ANOS,FEMININO,10.0,0.0735,0.1955
SANTA ADELIA,18-21 ANOS,MASCULINO,15.0,0.0649,0.1796
SANTA ADELIA,22-25 ANOS,FEMININO,6.0,0.0252,0.1361
SANTA ADELIA,22-25 ANOS,MASCULINO,10.0,0.0337,0.1219
SANTA ADELIA,26-30 ANOS,FEMININO,3.0,0.009,0.0515
SANTA ADELIA,26-30 ANOS,MASCULINO,14.0,0.0411,0.0711
SANTA ADELIA,31-40 ANOS,FEMININO,2.0,0.0028,0.0424
SANTA ADELIA,31-40 ANOS,MASCULINO,20.0,0.0315,0.0622
SANTA ADELIA,41-50 ANOS,FEMININO,5.0,0.0071,0.0205
SANTA ADELIA,41-50 ANOS,MASCULINO,11.0,0.0269,0.0404
SANTA ADELIA,51-60 ANOS,FEMININO,2.0,0.0044,0.0215
SANTA ADELIA,51-60 ANOS,MASCULINO,11.0,0.0391,0.0367
SANTA ADELIA,61-70 ANOS,FEMININO,1.0,0.0031,0.019
SANTA ADELIA,61-70 ANOS,MASCULINO,8.0,0.0251,0.0174
SANTA ADELIA,71-80 ANOS,FEMININO,0.0,0.0,0.0011
SANTA ADELIA,71-80 ANOS,MASCULINO,3.0,0.0104,0.0126
SANTA ADELIA,81-90 ANOS,FEMININO,0.0,0.0,0.0
SANTA ADELIA,81-90 ANOS,MASCULINO,0.0,0.0,0.0005
SANTA ADELIA,91-100 ANOS,FEMININO,0.0,0.0,0.0003
SANTA ADELIA,91-100 ANOS,MASCULINO,0.0,0.0,0.0
SANTA ALBERTINA,101-120 ANOS,MASCULINO,0.0,0.0,0.0
SANTA ALBERTINA,18-21 ANOS,FEMININO,23.0,0.5897,0.5454
SANTA ALBERTINA,18-21 ANOS,MASCULINO,53.0,0.7681,0.6238
SANTA ALBERTINA,22-25 ANOS,FEMININO,23.0,0.4423,0.4031
SANTA ALBERTINA,22-25 ANOS,MASCULINO,36.0,0.5373,0.4381
SANTA ALBERTINA,26-30 ANOS,FEMININO,15.0,0.1546,0.142
SANTA ALBERTINA,26-30 ANOS,MASCULINO,20.0,0.1869,0.1648
SANTA ALBERTINA,31-40 ANOS,FEMININO,16.0,0.055,0.0566
SANTA ALBERTINA,31-40 ANOS,MASCULINO,24.0,0.1106,0.1008
SANTA ALBERTINA,41-50 ANOS,FEMININO,10.0,0.0394,0.0356
SANTA ALBERTINA,41-50 ANOS,MASCULINO,8.0,0.0588,0.0603
SANTA ALBERTINA,51-60 ANOS,FEMININO,4.0,0.0201,0.0208
SANTA ALBERTINA,51-60 ANOS,MASCULINO,1.0,0.0074,0.022
SANTA ALBERTINA,61-70 ANOS,FEMININO,2.0,0.0133,0.013
SANTA ALBERTINA,61-70 ANOS,MASCULINO,1.0,0.0056,0.0129
SANTA ALBERTINA,71-80 ANOS,FEMININO,0.0,0.0,0.0014
SANTA ALBERTINA,71-80 ANOS,MASCULINO,1.0,0.007,0.009
SANTA ALBERTINA,81-90 ANOS,FEMININO,0.0,0.0,0.0001
SANTA ALBERTINA,81-90 ANOS,MASCULINO,0.0,0.0,0.0006
SANTA ALBERTINA,91-100 ANOS,FEMININO,0.0,0.0,0.0008
SANTA ALBERTINA,91-100 ANOS,MASCULINO,0.0,0.0,0.0
SANTA BARBARA DO OESTE,101-120 ANOS,FEMININO,0.0,0.0,0.0
SANTA BARBARA DO OESTE,101-120 ANOS,MASCULINO,0.0,0.0,0.0
SANTA BARBARA DO OESTE,18-21 ANOS,FEMININO,2298.0,0.9775,0.9151
SANTA BARBARA DO OESTE,18-21 ANOS,MASCULINO,2873.0,0.9746,0.9255
SANTA BARBARA DO OESTE,22-25 ANOS,FEMININO,2254.0,0.6675,0.6247
SANTA BARBARA DO OESTE,22-25 ANOS,MASCULINO,2607.0,0.6644,0.6358
SANTA BARBARA DO OESTE,26-30 ANOS,FEMININO,1485.0,0.2699,0.2671
SANTA BARBARA DO OESTE,26-30 ANOS,MASCULINO,1935.0,0.3366,0.3017
SANTA BARBARA DO OESTE,31-40 ANOS,FEMININO,1606.0,0.1324,0.1221
SANTA BARBARA DO OESTE,31-40 ANOS,MASCULINO,2793.0,0.2328,0.1834
SANTA BARBARA DO OESTE,41-50 ANOS,FEMININO,900.0,0.0817,0.0652
SANTA BARBARA DO OESTE,41-50 ANOS,MASCULINO,1634.0,0.157,0.125
SANTA BARBARA DO OESTE,51-60 ANOS,FEMININO,420.0,0.055,0.0491
SANTA BARBARA DO OESTE,51-60 ANOS,MASCULINO,652.0,0.0898,0.0695
SANTA BARBARA DO OESTE,61-70 ANOS,FEMININO,126.0,0.0266,0.026
SANTA BARBARA DO OESTE,61-70 ANOS,MASCULINO,236.0,0.0395,0.0293
SANTA BARBARA DO OESTE,71-80 ANOS,FEMININO,16.0,0.0107,0.0069
SANTA BARBARA DO OESTE,71-80 ANOS,MASCULINO,42.0,0.0126,0.011
SANTA BARBARA DO OESTE,81-90 ANOS,FEMININO,1.0,0.0027,0.0016
SANTA BARBARA DO OESTE,81-90 ANOS,MASCULINO,4.0,0.0044,0.0026
SANTA BARBARA DO OESTE,91-100 ANOS,FEMININO,1.0,0.027,0.0184
SANTA BARBARA DO OESTE,91-100 ANOS,MASCULINO,0.0,0.0,0.0046
SANTA BRANCA,101-120 ANOS,MASCULINO,0.0,0.0,0.0
SANTA BRANCA,18-21 ANOS,FEMININO,55.0,0.9649,0.9464
SANTA BRANCA,18-21 ANOS,MASCULINO,104.0,0.9455,0.9428
SANTA BRANCA,22-25 ANOS,FEMININO,80.0,0.7018,0.6679
SANTA BRANCA,22-25 ANOS,MASCULINO,118.0,0.6821,0.6663
SANTA BRANCA,26-30 ANOS,FEMININO,104.0,0.4143,0.3651
SANTA BRANCA,26-30 ANOS,MASCULINO,98.0,0.367,0.3671
SANTA BRANCA,31-40 ANOS,FEMININO,115.0,0.222,0.1952
SANTA BRANCA,31-40 ANOS,MASCULINO,102.0,0.1667,0.176
SANTA BRANCA,41-50 ANOS,FEMININO,48.0,0.1048,0.082
SANTA BRANCA,41-50 ANOS,MASCULINO,56.0,0.1134,0.1119
SANTA BRANCA,51-60 ANOS,FEMININO,25.0,0.0749,0.0665
SANTA BRANCA,51-60 ANOS,MASCULINO,28.0,0.0656,0.0647
SANTA BRANCA,61-70 ANOS,FEMININO,14.0,0.0606,0.0481
SANTA BRANCA,61-70 ANOS,MASCULINO,10.0,0.0267,0.0277
SANTA BRANCA,71-80 ANOS,FEMININO,0.0,0.0,0.0025
SANTA BRANCA,71-80 ANOS,MASCULINO,2.0,0.009,0.0088
SANTA BRANCA,81-90 ANOS,FEMININO,0.0,0.0,0.0006
SANTA BRANCA,81-90 ANOS,MASCULINO,0.0,0.0,0.0009
SANTA BRANCA,91-100 ANOS,FEMININO,0.0,0.0,0.0032
SANTA BRANCA,91-100 ANOS,MASCULINO,0.0,0.0,0.0005
SANTA CLARA DO OESTE,101-120 ANOS,MASCULINO,0.0,0.0,0.0
SANTA CLARA DO OESTE,18-21 ANOS,FEMININO,19.0,0.95,0.9183
SANTA CLARA DO OESTE,18-21 ANOS,MASCULINO,30.0,0.8571,0.8882
SANTA CLARA DO OESTE,22-25 ANOS,FEMININO,13.0,0.4483,0.4876
SANTA CLARA DO OESTE,22-25 ANOS,MASCULINO,17.0,0.4359,0.479
SANTA CLARA DO OESTE,26-30 ANOS,FEMININO,12.0,0.25,0.2521
SANTA CLARA DO OESTE,26-30 ANOS,MASCULINO,10.0,0.1852,0.2305
SANTA CLARA DO OESTE,31-40 ANOS,FEMININO,8.0,0.0748,0.1088
SANTA CLARA DO OESTE,31-40 ANOS,MASCULINO,17.0,0.1532,0.1462
SANTA CLARA DO OESTE,41-50 ANOS,FEMININO,1.0,0.0088,0.0421
SANTA CLARA DO OESTE,41-50 ANOS,MASCULINO,1.0,0.0116,0.0438
SANTA CLARA DO OESTE,51-60 ANOS,FEMININO,3.0,0.0441,0.0506
SANTA CLARA DO OESTE,51-60 ANOS,MASCULINO,0.0,0.0,0.0215
SANTA CLARA DO OESTE,61-70 ANOS,FEMININO,1.0,0.0192,0.0274
SANTA CLARA DO OESTE,61-70 ANOS,MASCULINO,1.0,0.0167,0.0208
SANTA CLARA DO OESTE,71-80 ANOS,FEMININO,0.0,0.0,0.0005
SANTA CLARA DO OESTE,71-80 ANOS,MASCULINO,0.0,0.0,0.003
SANTA CLARA DO OESTE,81-90 ANOS,FEMININO,0.0,0.0,0.0001
SANTA CLARA DO OESTE,81-90 ANOS,MASCULINO,0.0,0.0,0.0002
SANTA CLARA DO OESTE,91-100 ANOS,FEMININO,0.0,0.0,0.0003
SANTA CLARA DO OESTE,91-100 ANOS,MASCULINO,0.0,0.0,0.0
SANTA CRUZ DA CONCEICAO,101-120 ANOS,MASCULINO,0.0,0.0,0.0
SANTA CRUZ DA CONCEICAO,18-21 ANOS,FEMININO,23.0,0.8214,0.8056
SANTA CRUZ DA CONCEICAO,18-21 ANOS,MASCULINO,26.0,0.8966,0.8421
SANTA CRUZ DA CONCEICAO,22-25 ANOS,FEMININO,13.0,0.2826,0.3385
SANTA CRUZ DA CONCEICAO,22-25 ANOS,MASCULINO,22.0,0.3929,0.3721
SANTA CRUZ DA CONCEICAO,26-30 ANOS,FEMININO,7.0,0.0909,0.0855
SANTA CRUZ DA CONCEICAO,26-30 ANOS,MASCULINO,8.0,0.087,0.1155
SANTA CRUZ DA CONCEICAO,31-40 ANOS,FEMININO,10.0,0.0602,0.0682
SANTA CRUZ DA CONCEICAO,31-40 ANOS,MASCULINO,6.0,0.0465,0.0809
SANTA CRUZ DA CONCEICAO,41-50 ANOS,FEMININO,7.0,0.0376,0.0306
SANTA CRUZ DA CONCEICAO,41-50 ANOS,MASCULINO,4.0,0.037,0.0335
SANTA CRUZ DA CONCEICAO,51-60 ANOS,FEMININO,5.0,0.0365,0.037
SANTA CRUZ DA CONCEICAO,51-60 ANOS,MASCULINO,3.0,0.03,0.0245
SANTA CRUZ DA CONCEICAO,61-70 ANOS,FEMININO,0.0,0.0,0.0065
SANTA CRUZ DA CONCEICAO,61-70 ANOS,MASCULINO,3.0,0.0259,0.0216
SANTA CRUZ DA CONCEICAO,71-80 ANOS,FEMININO,0.0,0.0,0.0
SANTA CRUZ DA CONCEICAO,71-80 ANOS,MASCULINO,1.0,0.01,0.0069
SANTA CRUZ DA CONCEICAO,81-90 ANOS,FEMININO,0.0,0.0,0.0
SANTA CRUZ DA CONCEICAO,81-90 ANOS,MASCULINO,0.0,0.0,0.0
SANTA CRUZ DA CONCEICAO,91-100 ANOS,FEMININO,0.0,0.0,0.0
SANTA CRUZ DA CONCEICAO,91-100 ANOS,MASCULINO,0.0,0.0,0.0
SANTA CRUZ DA ESPERANCA,101-120 ANOS,MASCULINO,0.0,0.0,0.0
SANTA CRUZ DA ESPERANCA,18-21 ANOS,FEMININO,0.0,0.0,0.1464
SANTA CRUZ DA ESPERANCA,18-21 ANOS,MASCULINO,1.0,0.2,0.2796
SANTA CRUZ DA ESPERANCA,22-25 ANOS,FEMININO,1.0,0.0833,0.162
SANTA CRUZ DA ESPERANCA,22-25 ANOS,MASCULINO,1.0,0.1667,0.198
SANTA CRUZ DA ESPERANCA,26-30 ANOS,FEMININO,0.0,0.0,0.0318
SANTA CRUZ DA ESPERANCA,26-30 ANOS,MASCULINO,2.0,0.1818,0.1366
SANTA CRUZ DA ESPERANCA,31-40 ANOS,FEMININO,3.0,0.0769,0.0696
SANTA CRUZ DA ESPERANCA,31-40 ANOS,MASCULINO,1.0,0.0256,0.0436
SANTA CRUZ DA ESPERANCA,41-50 ANOS,FEMININO,0.0,0.0,0.0133
SANTA CRUZ DA ESPERANCA,41-50 ANOS,MASCULINO,1.0,0.0435,0.0391
SANTA CRUZ DA ESPERANCA,51-60 ANOS,FEMININO,0.0,0.0,0.0107
SANTA CRUZ DA ESPERANCA,51-60 ANOS,MASCULINO,0.0,0.0,0.0086
SANTA CRUZ DA ESPERANCA,61-70 ANOS,FEMININO,0.0,0.0,0.0018
SANTA CRUZ DA ESPERANCA,61-70 ANOS,MASCULINO,0.0,0.0,0.0082
SANTA CRUZ DA ESPERANCA,71-80 ANOS,FEMININO,0.0,0.0,0.0
SANTA CRUZ DA ESPERANCA,71-80 ANOS,MASCULINO,0.0,0.0,0.0021
SANTA CRUZ DA ESPERANCA,81-90 ANOS,FEMININO,0.0,0.0,0.0
SANTA CRUZ DA ESPERANCA,81-90 ANOS,MASCULINO,0.0,0.0,0.0
SANTA CRUZ DA ESPERANCA,91-100 ANOS,MASCULINO,0.0,0.0,0.0
SANTA CRUZ DAS PALMEIRAS,101-120 ANOS,MASCULINO,0.0,0.0,0.0
SANTA CRUZ DAS PALMEIRAS,18-21 ANOS,FEMININO,114.0,0.4145,0.4191
SANTA CRUZ DAS PALMEIRAS,18-21 ANOS,MASCULINO,193.0,0.5406,0.5031
SANTA CRUZ DAS PALMEIRAS,22-25 ANOS,FEMININO,86.0,0.1991,0.2061
SANTA CRUZ DAS PALMEIRAS,22-25 ANOS,MASCULINO,129.0,0.2283,0.2296
SANTA CRUZ DAS PALMEIRAS,26-30 ANOS,FEMININO,77.0,0.1056,0.0809
SANTA CRUZ DAS PALMEIRAS,26-30 ANOS,MASCULINO,63.0,0.0909,0.1047
SANTA CRUZ DAS PALMEIRAS,31-40 ANOS,FEMININO,78.0,0.0481,0.0571
SANTA CRUZ DAS PALMEIRAS,31-40 ANOS,MASCULINO,87.0,0.0803,0.0704
SANTA CRUZ DAS PALMEIRAS,41-50 ANOS,FEMININO,35.0,0.0264,0.0232
SANTA CRUZ DAS PALMEIRAS,41-50 ANOS,MASCULINO,28.0,0.0344,0.0367
SANTA CRUZ DAS PALMEIRAS,51-60 ANOS,FEMININO,9.0,0.01,0.0118
SANTA CRUZ DAS PALMEIRAS,51-60 ANOS,MASCULINO,9.0,0.0165,0.0134
SANTA CRUZ DAS PALMEIRAS,61-70 ANOS,FEMININO,4.0,0.0074,0.0075
SANTA CRUZ DAS PALMEIRAS,61-70 ANOS,MASCULINO,9.0,0.016,0.0131
SANTA CRUZ DAS PALMEIRAS,71-80 ANOS,FEMININO,0.0,0.0,0.0007
SANTA CRUZ DAS PALMEIRAS,71-80 ANOS,MASCULINO,1.0,0.0022,0.002
SANTA CRUZ DAS PALMEIRAS,81-90 ANOS,FEMININO,0.0,0.0,0.0
SANTA CRUZ DAS PALMEIRAS,81-90 ANOS,MASCULINO,0.0,0.0,0.0
SANTA CRUZ DAS PALMEIRAS,91-100 ANOS,FEMININO,0.0,0.0,0.0
SANTA CRUZ DAS PALMEIRAS,91-100 ANOS,MASCULINO,0.0,0.0,0.0
SANTA CRUZ DO RIO PARDO,101-120 ANOS,FEMININO,0.0,0.0,0.0
SANTA CRUZ DO RIO PARDO,101-120 ANOS,MASCULINO,0.0,0.0,0.0
SANTA CRUZ DO RIO PARDO,18-21 ANOS,FEMININO,432.0,0.7579,0.7289
SANTA CRUZ DO RIO PARDO,18-21 ANOS,MASCULINO,487.0,0.7742,0.7622
SANTA CRUZ DO RIO PARDO,22-25 ANOS,FEMININO,390.0,0.4626,0.4234
SANTA CRUZ DO RIO PARDO,22-25 ANOS,MASCULINO,422.0,0.4364,0.4183
SANTA CRUZ DO RIO PARDO,26-30 ANOS,FEMININO,189.0,0.1452,0.1307
SANTA CRUZ DO RIO PARDO,26-30 ANOS,MASCULINO,155.0,0.118,0.1237
SANTA CRUZ DO RIO PARDO,31-40 ANOS,FEMININO,153.0,0.0563,0.0642
SANTA CRUZ DO RIO PARDO,31-40 ANOS,MASCULINO,153.0,0.0641,0.0695
SANTA CRUZ DO RIO PARDO,41-50 ANOS,FEMININO,92.0,0.0366,0.0372
SANTA CRUZ DO RIO PARDO,41-50 ANOS,MASCULINO,73.0,0.0381,0.0444
SANTA CRUZ DO RIO PARDO,51-60 ANOS,FEMININO,46.0,0.0264,0.0269
SANTA CRUZ DO RIO PARDO,51-60 ANOS,MASCULINO,33.0,0.022,0.0206
SANTA CRUZ DO RIO PARDO,61-70 ANOS,FEMININO,23.0,0.0186,0.0161
SANTA CRUZ DO RIO PARDO,61-70 ANOS,MASCULINO,14.0,0.0107,0.0168
SANTA CRUZ DO RIO PARDO,71-80 ANOS,FEMININO,5.0,0.0088,0.0055
SANTA CRUZ DO RIO PARDO,71-80 ANOS,MASCULINO,4.0,0.0043,0.0033
SANTA CRUZ DO RIO PARDO,81-90 ANOS,FEMININO,0.0,0.0,0.0
SANTA CRUZ DO RIO PARDO,81-90 ANOS,MASCULINO,0.0,0.0,0.0
SANTA CRUZ DO RIO PARDO,91-100 ANOS,FEMININO,0.0,0.0,0.0
SANTA CRUZ DO RIO PARDO,91-100 ANOS,MASCULINO,0.0,0.0,0.0
SANTA ERNESTINA,18-21 ANOS,FEMININO,29.0,0.9355,0.8929
SANTA ERNESTINA,18-21 ANOS,MASCULINO,74.0,0.9136,0.8918
SANTA ERNESTINA,22-25 ANOS,FEMININO,52.0,0.6842,0.6114
SANTA ERNESTINA,22-25 ANOS,MASCULINO,63.0,0.6429,0.6042
SANTA ERNESTINA,26-30 ANOS,FEMININO,47.0,0.3615,0.2796
SANTA ERNESTINA,26-30 ANOS,MASCULINO,26.0,0.2222,0.2213
SANTA ERNESTINA,31-40 ANOS,FEMININO,38.0,0.1551,0.1162
SANTA ERNESTINA,31-40 ANOS,MASCULINO,26.0,0.1566,0.1254
SANTA ERNESTINA,41-50 ANOS,FEMININO,20.0,0.0966,0.0745
SANTA ERNESTINA,41-50 ANOS,MASCULINO,11.0,0.117,0.0921
SANTA ERNESTINA,51-60 ANOS,FEMININO,8.0,0.0777,0.0628
SANTA ERNESTINA,51-60 ANOS,MASCULINO,2.0,0.0233,0.0244
SANTA ERNESTINA,61-70 ANOS,FEMININO,1.0,0.0204,0.0204
SANTA ERNESTINA,61-70 ANOS,MASCULINO,5.0,0.0575,0.0447
SANTA ERNESTINA,71-80 ANOS,FEMININO,0.0,0.0,0.003
SANTA ERNESTINA,71-80 ANOS,MASCULINO,0.0,0.0,0.0022
SANTA ERNESTINA,81-90 ANOS,FEMININO,0.0,0.0,0.0
SANTA ERNESTINA,81-90 ANOS,MASCULINO,0.0,0.0,0.0007
SANTA ERNESTINA,91-100 ANOS,MASCULINO,0.0,0.0,0.0014
SANTA FE DO SUL,101-120 ANOS,FEMININO,0.0,0.0,0.0
SANTA FE DO SUL,101-120 ANOS,MASCULINO,0.0,0.0,0.0
SANTA FE DO SUL,18-21 ANOS,FEMININO,373.0,0.8516,0.8584
SANTA FE DO SUL,18-21 ANOS,MASCULINO,407.0,0.834,0.8611
SANTA FE DO SUL,22-25 ANOS,FEMININO,276.0,0.4367,0.5025
SANTA FE DO SUL,22-25 ANOS,MASCULINO,337.0,0.478,0.5066
SANTA FE DO SUL,26-30 ANOS,FEMININO,169.0,0.1575,0.1826
SANTA FE DO SUL,26-30 ANOS,MASCULINO,191.0,0.1889,0.1986
SANTA FE DO SUL,31-40 ANOS,FEMININO,133.0,0.0621,0.0914
SANTA FE DO SUL,31-40 ANOS,MASCULINO,188.0,0.0976,0.118
SANTA FE DO SUL,41-50 ANOS,FEMININO,76.0,0.0341,0.0492
SANTA FE DO SUL,41-50 ANOS,MASCULINO,111.0,0.0655,0.0796
SANTA FE DO SUL,51-60 ANOS,FEMININO,46.0,0.0273,0.0431
SANTA FE DO SUL,51-60 ANOS,MASCULINO,31.0,0.0257,0.0287
SANTA FE DO SUL,61-70 ANOS,FEMININO,12.0,0.0115,0.0157
SANTA FE DO SUL,61-70 ANOS,MASCULINO,26.0,0.0236,0.0319
SANTA FE DO SUL,71-80 ANOS,FEMININO,4.0,0.0084,0.0059
SANTA FE DO SUL,71-80 ANOS,MASCULINO,10.0,0.0125,0.0088
SANTA FE DO SUL,81-90 ANOS,FEMININO,0.0,0.0,0.0
SANTA FE DO SUL,81-90 ANOS,MASCULINO,0.0,0.0,0.0007
SANTA FE DO SUL,91-100 ANOS,FEMININO,0.0,0.0,0.0029
SANTA FE DO SUL,91-100 ANOS,MASCULINO,2.0,0.0194,0.0124
SANTA GERTRUDES,101-120 ANOS,MASCULINO,0.0,0.0,0.0
SANTA GERTRUDES,18-21 ANOS,FEMININO,226.0,0.8898,0.885
SANTA GERTRUDES,18-21 ANOS,MASCULINO,290.0,0.9206,0.9104
SANTA GERTRUDES,22-25 ANOS,FEMININO,251.0,0.534,0.5134
SANTA GERTRUDES,22-25 ANOS,MASCULINO,304.0,0.5058,0.5179
SANTA GERTRUDES,26-30 ANOS,FEMININO,166.0,0.2153,0.2103
SANTA GERTRUDES,26-30 ANOS,MASCULINO,224.0,0.2312,0.2308
SANTA GERTRUDES,31-40 ANOS,FEMININO,171.0,0.111,0.1049
SANTA GERTRUDES,31-40 ANOS,MASCULINO,242.0,0.139,0.1387
SANTA GERTRUDES,41-50 ANOS,FEMININO,74.0,0.0535,0.0552
SANTA GERTRUDES,41-50 ANOS,MASCULINO,88.0,0.0653,0.0773
SANTA GERTRUDES,51-60 ANOS,FEMININO,29.0,0.0383,0.0435
SANTA GERTRUDES,51-60 ANOS,MASCULINO,44.0,0.0555,0.0529
SANTA GERTRUDES,61-70 ANOS,FEMININO,9.0,0.0285,0.0244
SANTA GERTRUDES,61-70 ANOS,MASCULINO,6.0,0.0125,0.0215
SANTA GERTRUDES,71-80 ANOS,FEMININO,0.0,0.0,0.0035
SANTA GERTRUDES,71-80 ANOS,MASCULINO,2.0,0.0088,0.0147
SANTA GERTRUDES,81-90 ANOS,FEMININO,0.0,0.0,0.0
SANTA GERTRUDES,81-90 ANOS,MASCULINO,0.0,0.0,0.0032
SANTA GERTRUDES,91-100 ANOS,FEMININO,0.0,0.0,0.0004
SANTA GERTRUDES,91-100 ANOS,MASCULINO,0.0,0.0,0.0021
SANTA ISABEL,101-120 ANOS,MASCULINO,0.0,0.0,0.0
SANTA ISABEL,18-21 ANOS,FEMININO,326.0,0.8956,0.8881
SANTA ISABEL,18-21 ANOS,MASCULINO,536.0,0.9306,0.9205
SANTA ISABEL,22-25 ANOS,FEMININO,518.0,0.7327,0.6419
SANTA ISABEL,22-25 ANOS,MASCULINO,707.0,0.7127,0.6555
SANTA ISABEL,26-30 ANOS,FEMININO,475.0,0.4141,0.3562
SANTA ISABEL,26-30 ANOS,MASCULINO,645.0,0.4418,0.3619
SANTA ISABEL,31-40 ANOS,FEMININO,521.0,0.2181,0.1728
SANTA ISABEL,31-40 ANOS,MASCULINO,872.0,0.3104,0.2403
SANTA ISABEL,41-50 ANOS,FEMININO,335.0,0.146,0.1041
SANTA ISABEL,41-50 ANOS,MASCULINO,497.0,0.1886,0.1416
SANTA ISABEL,51-60 ANOS,FEMININO,128.0,0.0908,0.0758
SANTA ISABEL,51-60 ANOS,MASCULINO,212.0,0.1197,0.0902
SANTA ISABEL,61-70 ANOS,FEMININO,34.0,0.0421,0.0359
SANTA ISABEL,61-70 ANOS,MASCULINO,99.0,0.0727,0.0522
SANTA ISABEL,71-80 ANOS,FEMININO,2.0,0.0058,0.0048
SANTA ISABEL,71-80 ANOS,MASCULINO,36.0,0.0448,0.0326
SANTA ISABEL,81-90 ANOS,FEMININO,0.0,0.0,0.0011
SANTA ISABEL,81-90 ANOS,MASCULINO,8.0,0.0354,0.0216
SANTA ISABEL,91-100 ANOS,FEMININO,0.0,0.0,0.0
SANTA ISABEL,91-100 ANOS,MASCULINO,0.0,0.0,0.0002
SANTA LUCIA,18-21 ANOS,FEMININO,37.0,0.7708,0.815
SANTA LUCIA,18-21 ANOS,MASCULINO,92.0,0.8598,0.861
SANTA LUCIA,22-25 ANOS,FEMININO,28.0,0.2772,0.4047
SANTA LUCIA,22-25 ANOS,MASCULINO,51.0,0.4679,0.5316
SANTA LUCIA,26-30 ANOS,FEMININO,27.0,0.1588,0.2156
SANTA LUCIA,26-30 ANOS,MASCULINO,31.0,0.2026,0.2171
SANTA LUCIA,31-40 ANOS,FEMININO,26.0,0.0807,0.121
SANTA LUCIA,31-40 ANOS,MASCULINO,40.0,0.1365,0.1776
SANTA LUCIA,41-50 ANOS,FEMININO,8.0,0.0299,0.0546
SANTA LUCIA,41-50 ANOS,MASCULINO,17.0,0.0837,0.1131
SANTA LUCIA,51-60 ANOS,FEMININO,11.0,0.0719,0.0715
SANTA LUCIA,51-60 ANOS,MASCULINO,6.0,0.0451,0.0541
SANTA LUCIA,61-70 ANOS,FEMININO,1.0,0.0128,0.0222
SANTA LUCIA,61-70 ANOS,MASCULINO,0.0,0.0,0.023
SANTA LUCIA,71-80 ANOS,FEMININO,0.0,0.0,0.0033
SANTA LUCIA,71-80 ANOS,MASCULINO,0.0,0.0,0.0108
SANTA LUCIA,81-90 ANOS,FEMININO,0.0,0.0,0.0
SANTA LUCIA,81-90 ANOS,MASCULINO,0.0,0.0,0.0085
SANTA LUCIA,91-100 ANOS,FEMININO,0.0,0.0,0.0
SANTA LUCIA,91-100 ANOS,MASCULINO,0.0,0.0,0.0002
SANTA MARIA DA SERRA,101-120 ANOS,MASCULINO,0.0,0.0,0.0
SANTA MARIA DA SERRA,18-21 ANOS,FEMININO,48.0,0.9231,0.9127
SANTA MARIA DA SERRA,18-21 ANOS,MASCULINO,63.0,0.9692,0.9428
SANTA MARIA DA SERRA,22-25 ANOS,FEMININO,24.0,0.4211,0.4955
SANTA MARIA DA SERRA,22-25 ANOS,MASCULINO,47.0,0.7581,0.6755
SANTA MARIA DA SERRA,26-30 ANOS,FEMININO,23.0,0.2771,0.2615
SANTA MARIA DA SERRA,26-30 ANOS,MASCULINO,13.0,0.1857,0.2002
SANTA MARIA DA SERRA,31-40 ANOS,FEMININO,33.0,0.2115,0.1708
SANTA MARIA DA SERRA,31-40 ANOS,MASCULINO,24.0,0.1967,0.1853
SANTA MARIA DA SERRA,41-50 ANOS,FEMININO,9.0,0.0769,0.0711
SANTA MARIA DA SERRA,41-50 ANOS,MASCULINO,10.0,0.1149,0.1089
SANTA MARIA DA SERRA,51-60 ANOS,FEMININO,4.0,0.0563,0.0594
SANTA MARIA DA SERRA,51-60 ANOS,MASCULINO,2.0,0.0294,0.0369
SANTA MARIA DA SERRA,61-70 ANOS,FEMININO,2.0,0.0476,0.0374
SANTA MARIA DA SERRA,61-70 ANOS,MASCULINO,2.0,0.029,0.0228
SANTA MARIA DA SERRA,71-80 ANOS,FEMININO,0.0,0.0,0.0084
SANTA MARIA DA SERRA,71-80 ANOS,MASCULINO,0.0,0.0,0.0006
SANTA MARIA DA SERRA,81-90 ANOS,FEMININO,0.0,0.0,0.0
SANTA MARIA DA SERRA,81-90 ANOS,MASCULINO,0.0,0.0,0.0011
SANTA MARIA DA SERRA,91-100 ANOS,MASCULINO,0.0,0.0,0.0
SANTA MERCEDES,101-120 ANOS,FEMININO,0.0,0.0,0.0
SANTA MERCEDES,101-120 ANOS,MASCULINO,0.0,0.0,0.0
SANTA MERCEDES,18-21 ANOS,FEMININO,14.0,1.0,0.9554
SANTA MERCEDES,18-21 ANOS,MASCULINO,26.0,0.963,0.9623
